"task","user","slide","x","y","bb","type","timestamp"
"task1","minaya23","s11","184.3037129023739","237.50727635546184","none","none","1651627658136"
"task1","minaya23","s11","247.93383161377795","261.70774825938776","none","none","1651627658197"
"task1","minaya23","s11","294.44183440870495","291.96483939701955","none","none","1651627658258"
"task1","minaya23","s11","339.9491587212031","285.86956227312555","none","none","1651627658317"
"task1","minaya23","s11","449.3522566623501","213.35053364935885","none","none","1651627658366"
"task1","minaya23","s11","601.7363463097289","194.2633098331367","none","none","1651627658416"
"task1","minaya23","s11","740.3421883194652","164.07780301486926","girl","S","1651627658468"
"task1","minaya23","s11","851.7336676590903","139.3322965888787","none","none","1651627658518"
"task1","minaya23","s11","976.3073057801963","119.06029055473155","bread","L","1651627658583"
"task1","minaya23","s11","1057.7289896512088","97.58060145987982","none","none","1651627658642"
"task1","minaya23","s11","1154.7785629518514","90.36882468465802","none","none","1651627658703"
"task1","minaya23","s11","1177.207236366853","68.96892146585482","none","none","1651627658751"
"task1","minaya23","s12","521.0835353619839","419.068466953054","none","none","1651627663786"
"task1","minaya23","s12","522.4181091811959","426.3547733380391","none","none","1651627663829"
"task1","minaya23","s12","521.5786604483542","389.54240725833654","none","none","1651627663898"
"task1","minaya23","s12","493.8039192660233","360.0064217594529","none","none","1651627663946"
"task1","minaya23","s12","475.39412970857086","342.1204114688797","none","none","1651627664011"
"task1","minaya23","s12","493.4649050445268","336.22424027897944","none","none","1651627664076"
"task1","minaya23","s12","459.85788294395167","292.0799445456837","none","none","1651627664143"
"task1","minaya23","s12","375.13489302847336","231.9121645177949","baby face","S","1651627664201"
"task1","minaya23","s12","288.6020880208405","174.47554255316595","baby face","S","1651627664249"
"task1","minaya23","s12","159.72603305121618","182.47319446085874","baby face","S","1651627664315"
"task1","minaya23","s12","99.66084783831015","215.0767156558869","none","none","1651627664373"
"task1","minaya23","s12","17.610465080450645","196.32859322035955","none","none","1651627664434"
"task1","minaya23","s12","-65.57489348483702","166.80288744068866","none","none","1651627664483"
"task1","minaya23","s12","-117.4463282079452","198.1124448094991","none","none","1651627664543"
"task1","minaya23","s12","-124.62635249574552","175.4179369008196","none","none","1651627664608"
"task1","minaya23","s12","-124.51222762778761","157.0612877583925","none","none","1651627664651"
"task1","minaya23","s12","-108.81021680070484","148.13095426689478","none","none","1651627664699"
"task1","minaya23","s12","-94.54820915119858","132.68937526166636","none","none","1651627664750"
"task1","minaya23","s12","-69.64483677040604","106.16929653834315","none","none","1651627664799"
"task1","minaya23","s12","-104.79566887075877","140.7062857498896","none","none","1651627664846"
"task1","minaya23","s12","-80.35143502792974","114.06560768695968","none","none","1651627664900"
"task1","minaya23","s12","-80.32911344581788","170.69337390388776","none","none","1651627664949"
"task1","minaya23","s12","-47.90980485957251","214.42747104118234","none","none","1651627665001"
"task1","minaya23","s12","-26.65460547889674","247.38552279664395","none","none","1651627665053"
"task1","minaya23","s12","30.692232897896467","176.48774112124443","none","none","1651627665102"
"task1","minaya23","s12","46.04095169942253","148.5117916904774","none","none","1651627665148"
"task1","minaya23","s12","51.92174509426867","171.23032613488854","none","none","1651627665209"
"task1","minaya23","s12","56.171507952183646","175.46076349862616","none","none","1651627665256"
"task1","minaya23","s12","58.82659898367131","179.1998539864068","none","none","1651627665330"
"task1","minaya23","s12","136.09982803746132","213.04999898452488","none","none","1651627665382"
"task1","minaya23","s12","214.86353856767997","232.90514351576948","baby face","S","1651627665441"
"task1","minaya23","s12","251.83029967807926","232.9653541093336","baby face","S","1651627665501"
"task1","minaya23","s12","306.1492573648111","250.7614591079005","baby face","S","1651627665549"
"task1","minaya23","s12","316.4230118925004","262.0368534344365","baby face","S","1651627665608"
"task1","minaya23","s12","336.97568686193137","288.7755428275386","baby face","S","1651627665678"
"task1","minaya23","s12","370.30497981080083","262.38853401379083","baby face","S","1651627665723"
"task1","minaya23","s13","514.223074628638","437.7996945302126","none","none","1651627670852"
"task1","minaya23","s13","504.4189182490938","396.66360742367755","none","none","1651627670898"
"task1","minaya23","s13","490.48713332814066","378.50065878553096","none","none","1651627670995"
"task1","minaya23","s13","503.40570191994675","343.06411224192897","none","none","1651627671086"
"task1","minaya23","s13","481.0749641528432","321.04990118669605","none","none","1651627671171"
"task1","minaya23","s13","494.52727927653797","284.0883461350889","none","none","1651627671268"
"task1","minaya23","s13","413.974754353834","246.7422918028531","none","none","1651627671363"
"task1","minaya23","s13","387.00481483803236","250.12965339021827","none","none","1651627671467"
"task1","minaya23","s13","382.36178757706034","202.45985219664155","none","none","1651627671574"
"task1","minaya23","s13","296.9828029270363","199.26037238854448","none","none","1651627671672"
"task1","minaya23","s13","263.9980510547572","159.59494979046494","none","none","1651627671797"
"task1","minaya23","s13","145.92509570031308","178.44657537582927","none","none","1651627671901"
"task1","minaya23","s13","85.49953603520483","180.43951700616128","none","none","1651627672022"
"task1","minaya23","s13","56.55027583989733","184.20038291358335","none","none","1651627672131"
"task1","minaya23","s13","165.69319959637525","163.80920556784312","none","none","1651627672257"
"task1","minaya23","s13","283.64468196375435","158.486747584665","none","none","1651627672364"
"task1","minaya23","s13","451.3107399510556","156.2190641453518","none","none","1651627672418"
"task1","minaya23","s13","616.8049566602429","138.3959232311896","book","L","1651627672505"
"task1","minaya23","s13","816.3995610689122","188.3540282105569","none","none","1651627672553"
"task1","minaya23","s13","984.287077656556","281.16497080225724","none","none","1651627672616"
"task1","minaya23","s13","1189.9307260993394","308.3592701505091","none","none","1651627672662"
"task1","minaya23","s13","1291.2498883893572","326.3430226573727","none","none","1651627672716"
"task1","minaya23","s13","1374.0994221546941","369.498511708347","none","none","1651627672766"
"task1","minaya23","s14","472.15791720298694","402.3553555728767","none","none","1651627677819"
"task1","minaya23","s14","449.39449885924006","390.74962890991253","none","none","1651627677865"
"task1","minaya23","s14","434.93772765042075","372.4932356358098","none","none","1651627677914"
"task1","minaya23","s14","403.48007488897724","342.21503898897123","none","none","1651627677965"
"task1","minaya23","s14","395.6164656157735","374.437058782344","none","none","1651627678027"
"task1","minaya23","s14","368.13428851201354","366.96577579902174","none","none","1651627678088"
"task1","minaya23","s14","427.270573048515","307.41746706989284","none","none","1651627678154"
"task1","minaya23","s14","444.87615489384694","315.5730734727563","none","none","1651627678216"
"task1","minaya23","s14","443.72839388850315","304.61381424507687","none","none","1651627678264"
"task1","minaya23","s14","442.7728971758245","295.745523813613","none","none","1651627678316"
"task1","minaya23","s14","422.6294558798631","305.7846391028212","none","none","1651627678404"
"task1","minaya23","s14","314.99595632399394","313.3782922100771","bat","H","1651627678496"
"task1","minaya23","s14","198.2317822143222","306.3266212010587","bat","H","1651627678582"
"task1","minaya23","s14","57.93468541818396","334.79928078538285","none","none","1651627678667"
"task1","minaya23","s14","-19.841727472725612","349.3303350275172","none","none","1651627678757"
"task1","minaya23","s14","-43.979684919161265","370.069272587684","none","none","1651627678842"
"task1","minaya23","s14","-120.461248772238","411.0574063551766","none","none","1651627678927"
"task1","minaya23","s14","-161.59855867045925","430.24160362399033","none","none","1651627679016"
"task1","minaya23","s14","-164.38561408824364","485.53338579935144","none","none","1651627679105"
"task1","minaya23","s14","-71.4481036601141","455.71147740246886","none","none","1651627679198"
"task1","minaya23","s14","-31.187287469802904","450.18218645172044","none","none","1651627679295"
"task1","minaya23","s14","-6.100074021206083","415.36089711421107","none","none","1651627679388"
"task1","minaya23","s14","41.91051579858972","370.59120487328323","none","none","1651627679474"
"task1","minaya23","s14","80.4803472747789","357.8934639818757","none","none","1651627679559"
"task1","minaya23","s14","199.0630643633488","323.53288148343285","none","none","1651627679643"
"task1","minaya23","s14","440.24134840353236","309.1068209006503","none","none","1651627679726"
"task1","minaya23","s15","529.5726574437537","307.96522528625184","none","none","1651627684823"
"task1","minaya23","s15","544.8196081049474","302.8665240356694","none","none","1651627684891"
"task1","minaya23","s15","492.9188802568583","283.1347784185617","none","none","1651627684955"
"task1","minaya23","s15","448.58090643813813","266.2632822265458","none","none","1651627685020"
"task1","minaya23","s15","478.8472709259371","307.9198397094243","none","none","1651627685085"
"task1","minaya23","s15","432.3694035929328","337.5478391146934","none","none","1651627685157"
"task1","minaya23","s15","436.9301504264416","328.950468898946","none","none","1651627685224"
"task1","minaya23","s15","407.0517822167953","310.4319328947348","none","none","1651627685284"
"task1","minaya23","s15","382.69259240277273","294.20654054532","none","none","1651627685332"
"task1","minaya23","s15","304.746774018928","310.4157228992468","batminton racket","H","1651627685395"
"task1","minaya23","s15","175.16932808220437","333.8095052699904","none","none","1651627685455"
"task1","minaya23","s15","93.07577330400841","344.68626133506336","none","none","1651627685522"
"task1","minaya23","s15","-7.060705216626538","342.44960453064095","none","none","1651627685587"
"task1","minaya23","s15","-111.87467999766892","362.9801504076006","none","none","1651627685661"
"task1","minaya23","s15","-161.91142022746882","334.9442754005501","none","none","1651627685720"
"task1","minaya23","s15","-197.7699283620668","326.3295940359886","none","none","1651627685791"
"task1","minaya23","s15","-74.68919904716793","341.8787367430342","none","none","1651627685854"
"task1","minaya23","s15","40.44741201993601","300.4060975713372","none","none","1651627685949"
"task1","minaya23","s15","101.29648697203098","294.99550241076287","batminton racket","H","1651627686013"
"task1","minaya23","s15","199.65934603492286","274.13178851676525","batminton racket","H","1651627686063"
"task1","minaya23","s15","342.36479436733737","265.2755541916306","none","none","1651627686121"
"task1","minaya23","s15","468.8027796104522","244.13318828137088","none","none","1651627686198"
"task1","minaya23","s15","583.4774996206831","209.43769079932974","bread","L","1651627686247"
"task1","minaya23","s15","777.184363182914","184.65578514292397","none","none","1651627686307"
"task1","minaya23","s15","965.7890741534211","197.78151166398683","keyboard","H","1651627686374"
"task1","minaya23","s15","1157.7346784755182","203.54496045349367","keyboard","H","1651627686458"
"task1","minaya23","s15","1210.920574524565","208.33249430309235","keyboard","H","1651627686503"
"task1","minaya23","s15","1235.8774484799424","217.50787971524474","keyboard","H","1651627686583"
"task1","minaya23","s15","1227.869857220012","235.16598417939218","keyboard","H","1651627686643"
"task1","minaya23","s15","1128.501344649702","251.92217780111815","keyboard","H","1651627686707"
"task1","minaya23","s15","1011.5023028971146","254.46025555848342","keyboard","H","1651627686758"
"task1","minaya23","s16","599.6820969210895","350.8053338041489","none","none","1651627691808"
"task1","minaya23","s16","618.0555064252401","371.90257043624274","none","none","1651627691885"
"task1","minaya23","s16","631.1969143133734","372.84025349445096","none","none","1651627691951"
"task1","minaya23","s16","642.0725756458875","339.64975320916733","none","none","1651627692003"
"task1","minaya23","s16","671.3780216426317","327.83645495305046","none","none","1651627692053"
"task1","minaya23","s16","612.1713843799648","310.02536036925545","none","none","1651627692117"
"task1","minaya23","s16","551.9934676213587","327.3869463143565","none","none","1651627692167"
"task1","minaya23","s16","466.5660708350349","291.1895535009136","none","none","1651627692217"
"task1","minaya23","s16","402.34559997942137","272.193561990313","bike","H","1651627692267"
"task1","minaya23","s16","325.54564454929914","351.4005655730881","bike","H","1651627692313"
"task1","minaya23","s16","283.04829886525727","291.84876224668255","bike","H","1651627692368"
"task1","minaya23","s16","250.68088723594195","240.59671670669348","bike","H","1651627692428"
"task1","minaya23","s16","224.45769921014642","301.4088507017338","bike","H","1651627692476"
"task1","minaya23","s16","167.8188087723756","311.45068144689446","bike","H","1651627692552"
"task1","minaya23","s16","161.86898969443428","341.49700436765676","bike","H","1651627692612"
"task1","minaya23","s16","165.9024837280278","352.51468356277616","bike","H","1651627692661"
"task1","minaya23","s16","200.40804017460113","331.68738869955394","bike","H","1651627692720"
"task1","minaya23","s16","274.86091978749243","235.0155671418076","bike","H","1651627692791"
"task1","minaya23","s16","326.74998679101014","185.82628383571287","bike","H","1651627692859"
"task1","minaya23","s16","381.981793260211","154.85794948499984","bike","H","1651627692919"
"task1","minaya23","s16","424.72244802925064","139.99583267988646","bike","H","1651627693008"
"task1","minaya23","s16","645.4823525975837","136.16135035941738","road signle","H","1651627693059"
"task1","minaya23","s16","778.8882624647867","114.12980541675078","none","none","1651627693124"
"task1","minaya23","s16","895.83305853597","100.96865884005764","none","none","1651627693185"
"task1","minaya23","s16","1005.1894712962187","63.24042335536451","none","none","1651627693248"
"task1","minaya23","s16","1096.9386274635615","27.058699273861308","none","none","1651627693297"
"task1","minaya23","s16","1166.5001642916166","-1.4391332762944504","none","none","1651627693357"
"task1","minaya23","s16","1255.921460506917","23.452618817579946","none","none","1651627693433"
"task1","minaya23","s16","1136.2343324624821","48.28826366013291","none","none","1651627693498"
"task1","minaya23","s16","1071.5103457458288","108.6366788515646","fridge","H","1651627693544"
"task1","minaya23","s16","969.7103242357547","169.16562115237758","fridge","H","1651627693613"
"task1","minaya23","s16","847.7328114720983","231.53650479340942","none","none","1651627693690"
"task1","minaya23","s16","648.5670031862767","264.6230647374372","road signle","H","1651627693738"
"task1","minaya23","s17","442.38690536260253","310.98897538730535","helicopter","H","1651627698816"
"task1","minaya23","s17","475.4086661865493","343.94976425215117","none","none","1651627698878"
"task1","minaya23","s17","429.67452104452593","308.2375916324332","helicopter","H","1651627698938"
"task1","minaya23","s17","516.6933608158901","289.8125289449805","none","none","1651627698988"
"task1","minaya23","s17","504.14681150111187","276.3532985882704","none","none","1651627699061"
"task1","minaya23","s17","504.14329663220985","301.7365088394592","none","none","1651627699123"
"task1","minaya23","s17","455.5496094996456","326.83771545449633","none","none","1651627699187"
"task1","minaya23","s17","354.54151986692034","333.9375367756456","helicopter","H","1651627699232"
"task1","minaya23","s17","263.0535310423141","317.4740332090129","helicopter","H","1651627699297"
"task1","minaya23","s17","210.9231052724158","310.7744750327162","helicopter","H","1651627699363"
"task1","minaya23","s17","251.88705099711336","325.82422507121544","helicopter","H","1651627699428"
"task1","minaya23","s17","245.46408486060605","285.6982434031603","helicopter","H","1651627699488"
"task1","minaya23","s17","239.41012482065938","296.5693053103103","helicopter","H","1651627699537"
"task1","minaya23","s17","258.2965777864735","325.86664006731775","helicopter","H","1651627699609"
"task1","minaya23","s17","236.67082267004997","345.45321023963965","none","none","1651627699672"
"task1","minaya23","s17","214.03289298785913","315.95612793101395","helicopter","H","1651627699742"
"task1","minaya23","s17","160.87580221673312","321.14098079725323","helicopter","H","1651627699811"
"task1","minaya23","s17","149.99239972639307","323.94773979369995","helicopter","H","1651627699879"
"task1","minaya23","s17","145.60550194999522","289.3167030667952","helicopter","H","1651627699935"
"task1","minaya23","s17","160.97995632777605","307.36822904993693","helicopter","H","1651627700009"
"task1","minaya23","s17","183.48836366200726","265.85940034317923","helicopter","H","1651627700087"
"task1","minaya23","s17","241.35767853897028","228.30674040748738","helicopter","H","1651627700147"
"task1","minaya23","s17","337.3439950143129","187.21638282816252","helicopter","H","1651627700206"
"task1","minaya23","s17","375.3935668381362","166.66864563042589","helicopter","H","1651627700294"
"task1","minaya23","s17","397.95552908403437","155.70777139369667","helicopter","H","1651627700340"
"task1","minaya23","s17","417.73098198645295","123.92080162747673","helicopter","H","1651627700412"
"task1","minaya23","s17","423.32373853531476","136.36157477284544","helicopter","H","1651627700472"
"task1","minaya23","s17","458.49110215498166","161.5429009671991","none","none","1651627700540"
"task1","minaya23","s17","429.80425427903685","184.4717488699349","helicopter","H","1651627700627"
"task1","minaya23","s17","442.605310662825","219.22386182283938","helicopter","H","1651627700678"
"task1","minaya23","s17","515.0684439022102","253.29993647303712","none","none","1651627700741"
"task1","minaya23","s18","467.4572744519151","232.75324740743443","none","none","1651627705832"
"task1","minaya23","s18","498.60816321421834","209.23675055785785","none","none","1651627705881"
"task1","minaya23","s18","530.8912053030149","231.17331689304223","none","none","1651627705930"
"task1","minaya23","s18","519.9338511025568","251.7138065475383","none","none","1651627705994"
"task1","minaya23","s18","524.9108137066713","237.0274368144623","none","none","1651627706058"
"task1","minaya23","s18","543.0075902325103","258.4404402185342","none","none","1651627706103"
"task1","minaya23","s18","555.018660326074","266.2751811584198","none","none","1651627706174"
"task1","minaya23","s18","553.0274710248704","264.24378210984304","none","none","1651627706238"
"task1","minaya23","s18","541.952462459576","291.38969602188496","none","none","1651627706319"
"task1","minaya23","s18","472.56685269177456","341.8294997223326","none","none","1651627706368"
"task1","minaya23","s18","431.6576879691227","380.7452424149435","none","none","1651627706419"
"task1","minaya23","s18","295.02790491559654","365.3871679679817","none","none","1651627706471"
"task1","minaya23","s18","224.96096325649305","348.9752781441775","none","none","1651627706535"
"task1","minaya23","s18","193.17521018367","353.6596106815757","none","none","1651627706585"
"task1","minaya23","s18","140.68146156804278","376.48347155478575","none","none","1651627706633"
"task1","minaya23","s18","97.45931293949887","337.03441933695956","none","none","1651627706682"
"task1","minaya23","s18","80.98142143996874","346.9726051834655","none","none","1651627706733"
"task1","minaya23","s18","159.81703639450058","347.8940147148508","none","none","1651627706781"
"task1","minaya23","s18","205.7023379426361","312.7458701416285","Fan","H","1651627706831"
"task1","minaya23","s18","241.52912926693767","286.7538620028244","Fan","H","1651627706888"
"task1","minaya23","s18","315.35160602636773","248.50947712604597","Fan","H","1651627706978"
"task1","minaya23","s18","396.64122043552254","218.8209193747607","none","none","1651627707058"
"task1","minaya23","s18","423.58427560215597","221.54490937340842","none","none","1651627707108"
"task1","minaya23","s18","451.79556272006477","229.10092912876374","none","none","1651627707171"
"task1","minaya23","s18","437.26609321458665","228.17856114092328","none","none","1651627707237"
"task1","minaya23","s18","383.6714504246928","239.35496698162896","none","none","1651627707305"
"task1","minaya23","s18","583.8231739543012","281.3616067283246","caboard","L","1651627707372"
"task1","minaya23","s18","781.2810249227285","275.97674902962024","none","none","1651627707434"
"task1","minaya23","s18","1027.6040247474352","294.42389547533276","tap","L","1651627707494"
"task1","minaya23","s18","1089.7338245669152","294.52630389527855","tap","L","1651627707554"
"task1","minaya23","s18","1169.322004472526","275.8638658049551","none","none","1651627707603"
"task1","minaya23","s18","1294.030377376482","239.48107817358874","none","none","1651627707678"
"task1","minaya23","s18","1292.8098292203374","254.0993731930584","none","none","1651627707738"
"task1","minaya23","s19","571.8626065558504","281.23892023455727","none","none","1651627712832"
"task1","minaya23","s19","552.4908156880617","276.68652194985225","none","none","1651627712879"
"task1","minaya23","s19","494.93916814536","240.1944788417643","none","none","1651627712937"
"task1","minaya23","s19","501.51065595130393","219.87851421404645","none","none","1651627713004"
"task1","minaya23","s19","497.466465146803","232.29555665667175","none","none","1651627713050"
"task1","minaya23","s19","536.3227850091665","231.73425543206537","none","none","1651627713099"
"task1","minaya23","s19","545.7373017421246","240.24479969680618","none","none","1651627713164"
"task1","minaya23","s19","546.9716326006353","255.63826493133348","none","none","1651627713217"
"task1","minaya23","s19","527.8185808014631","329.8225834826835","none","none","1651627713275"
"task1","minaya23","s19","567.3013394233436","307.39992755107454","none","none","1651627713339"
"task1","minaya23","s19","485.5988569743251","343.47887887513707","none","none","1651627713400"
"task1","minaya23","s19","452.5528174721918","284.35896673403363","none","none","1651627713446"
"task1","minaya23","s19","379.3989004123466","260.5540593919561","pencil","L","1651627713510"
"task1","minaya23","s19","345.09613481510326","256.71163905998924","pencil","L","1651627713553"
"task1","minaya23","s19","323.4166992802419","248.53288160261056","pencil","L","1651627713624"
"task1","minaya23","s19","313.75553183148577","218.6250814690318","pencil","L","1651627713695"
"task1","minaya23","s19","323.72338772654524","162.74322064221766","pencil","L","1651627713769"
"task1","minaya23","s19","352.521307012345","155.3661439278613","pencil","L","1651627713822"
"task1","minaya23","s19","315.4173757090064","120.67872112891621","pencil","L","1651627713888"
"task1","minaya23","s19","295.60774048724863","67.35681977440096","none","none","1651627713953"
"task1","minaya23","s19","260.87756790439846","86.22483313828737","none","none","1651627714023"
"task1","minaya23","s19","250.74072289372216","112.11110877266131","pencil","L","1651627714107"
"task1","minaya23","s19","293.26447298972374","102.95668148194389","none","none","1651627714163"
"task1","minaya23","s19","316.5705893857516","109.88896901221518","pencil","L","1651627714223"
"task1","minaya23","s19","454.4558091174981","79.44717387209963","none","none","1651627714288"
"task1","minaya23","s19","656.7685269153745","58.043087798676474","none","none","1651627714358"
"task1","minaya23","s19","860.9560191930011","80.04755377291517","none","none","1651627714429"
"task1","minaya23","s19","934.8575335994782","80.50592562275821","tree","L","1651627714488"
"task1","minaya23","s19","1079.3294931635612","79.07894498043856","tree","L","1651627714572"
"task1","minaya23","s19","1171.1880486970142","80.10790510078868","none","none","1651627714656"
"task1","minaya23","s19","1226.2355661331376","49.384327106937945","none","none","1651627714704"
"task1","minaya23","s19","1224.4367272050304","19.042753189199065","none","none","1651627714769"
